date,fundlabel,nav
2006-01-18,PROTECTPUT,1056286.45
2006-01-19,PROTECTPUT,1060353.45
2006-01-20,PROTECTPUT,1040676.225
2006-01-23,PROTECTPUT,1043166.225
2006-01-24,PROTECTPUT,1043617.225
2006-01-25,PROTECTPUT,1044314.225
2006-01-26,PROTECTPUT,1049029.2249999999
2006-01-27,PROTECTPUT,1058090.2249999999
2006-01-30,PROTECTPUT,1057270.2249999999
2006-01-31,PROTECTPUT,1049972.2249999999
2006-02-01,PROTECTPUT,1056860.2249999999
2006-02-02,PROTECTPUT,1044847.225
2006-02-03,PROTECTPUT,1039886.225
2006-02-06,PROTECTPUT,1041977.225
2006-02-07,PROTECTPUT,1032998.225
2006-02-08,PROTECTPUT,1041936.225
2006-02-09,PROTECTPUT,1040009.225
2006-02-10,PROTECTPUT,1041690.225
2006-02-13,PROTECTPUT,1039804.225
2006-02-14,PROTECTPUT,1050792.2249999999
2006-02-15,PROTECTPUT,1054482.2249999999
2006-02-16,PROTECTPUT,1062354.2249999999
2006-02-17,PROTECTPUT,1059240.275
2006-02-21,PROTECTPUT,1057026.275
2006-02-22,PROTECTPUT,1061782.275
2006-02-23,PROTECTPUT,1060429.275
2006-02-24,PROTECTPUT,1062725.275
2006-02-27,PROTECTPUT,1062520.275
2006-02-28,PROTECTPUT,1053664.275
2006-03-01,PROTECTPUT,1061782.275
2006-03-02,PROTECTPUT,1061700.275
2006-03-03,PROTECTPUT,1056780.275
2006-03-06,PROTECTPUT,1052557.275
2006-03-07,PROTECTPUT,1051122.275
2006-03-08,PROTECTPUT,1052311.275
2006-03-09,PROTECTPUT,1046079.2749999999
2006-03-10,PROTECTPUT,1054361.275
2006-03-13,PROTECTPUT,1056124.275
2006-03-14,PROTECTPUT,1066784.275
2006-03-15,PROTECTPUT,1071540.275
2006-03-16,PROTECTPUT,1073754.275
2006-03-17,PROTECTPUT,1074395.925
2006-03-20,PROTECTPUT,1072468.925
2006-03-21,PROTECTPUT,1065949.925
2006-03-22,PROTECTPUT,1071607.925
2006-03-23,PROTECTPUT,1069393.925
2006-03-24,PROTECTPUT,1069803.925
2006-03-27,PROTECTPUT,1068245.925
2006-03-28,PROTECTPUT,1062300.925
2006-03-29,PROTECTPUT,1067712.925
2006-03-30,PROTECTPUT,1066236.925
2006-03-31,PROTECTPUT,1066482.925
2006-04-03,PROTECTPUT,1065662.925
2006-04-04,PROTECTPUT,1071648.925
2006-04-05,PROTECTPUT,1074928.925
2006-04-06,PROTECTPUT,1073780.925
2006-04-07,PROTECTPUT,1063489.925
2006-04-10,PROTECTPUT,1064719.925
2006-04-11,PROTECTPUT,1056519.925
2006-04-12,PROTECTPUT,1057872.925
2006-04-13,PROTECTPUT,1056068.925
2006-04-17,PROTECTPUT,1055658.925
2006-04-18,PROTECTPUT,1071566.925
2006-04-19,PROTECTPUT,1073616.925
2006-04-20,PROTECTPUT,1075092.925
2006-04-21,PROTECTPUT,1075021.175
2006-04-24,PROTECTPUT,1072848.175
2006-04-25,PROTECTPUT,1068830.175
2006-04-26,PROTECTPUT,1068871.175
2006-04-27,PROTECTPUT,1073422.175
2006-04-28,PROTECTPUT,1076620.175
2006-05-01,PROTECTPUT,1068666.175
2006-05-02,PROTECTPUT,1075677.175
2006-05-03,PROTECTPUT,1071659.175
2006-05-04,PROTECTPUT,1075103.175
2006-05-05,PROTECTPUT,1084000.175
2006-05-08,PROTECTPUT,1082483.175
2006-05-09,PROTECTPUT,1084615.175
2006-05-10,PROTECTPUT,1084041.175
2006-05-11,PROTECTPUT,1071126.175
2006-05-12,PROTECTPUT,1058744.175
2006-05-15,PROTECTPUT,1059646.175
2006-05-16,PROTECTPUT,1057883.175
2006-05-17,PROTECTPUT,1043246.1749999999
2006-05-18,PROTECTPUT,1039638.1749999999
2006-05-19,PROTECTPUT,1038662.3749999999
2006-05-22,PROTECTPUT,1031938.3749999999
2006-05-23,PROTECTPUT,1025501.3749999999
2006-05-24,PROTECTPUT,1032676.3749999999
2006-05-25,PROTECTPUT,1041778.3749999999
2006-05-26,PROTECTPUT,1045878.3749999999
2006-05-30,PROTECTPUT,1031282.3749999999
2006-05-31,PROTECTPUT,1039769.3749999999
2006-06-01,PROTECTPUT,1047518.3749999999
2006-06-02,PROTECTPUT,1049732.375
2006-06-05,PROTECTPUT,1035751.3749999999
2006-06-06,PROTECTPUT,1033414.3749999999
2006-06-07,PROTECTPUT,1026034.3749999999
2006-06-08,PROTECTPUT,1024517.3749999999
2006-06-09,PROTECTPUT,1021442.3749999999
2006-06-12,PROTECTPUT,1012955.3749999999
2006-06-13,PROTECTPUT,1004427.3749999999
2006-06-14,PROTECTPUT,1005657.3749999999
2006-06-15,PROTECTPUT,1024886.3749999999
2006-06-16,PROTECTPUT,1017092.2749999999
2006-06-19,PROTECTPUT,1010901.2749999999
2006-06-20,PROTECTPUT,1013320.2749999999
2006-06-21,PROTECTPUT,1018404.2749999999
2006-06-22,PROTECTPUT,1014509.2749999999
2006-06-23,PROTECTPUT,1014345.2749999999
2006-06-26,PROTECTPUT,1017625.2749999999
2006-06-27,PROTECTPUT,1010409.2749999999
2006-06-28,PROTECTPUT,1015657.2749999999
2006-06-29,PROTECTPUT,1033041.2749999999
2006-06-30,PROTECTPUT,1032918.2749999999
2006-07-03,PROTECTPUT,1036977.2749999999
2006-07-05,PROTECTPUT,1031196.2749999999
2006-07-06,PROTECTPUT,1033615.2749999999
2006-07-07,PROTECTPUT,1027014.2749999999
2006-07-10,PROTECTPUT,1028777.2749999999
2006-07-11,PROTECTPUT,1033164.2749999999
2006-07-12,PROTECTPUT,1022422.2749999999
2006-07-13,PROTECTPUT,1008277.2749999999
2006-07-14,PROTECTPUT,1004136.2749999999
2006-07-17,PROTECTPUT,1001840.2749999999
2006-07-18,PROTECTPUT,1006596.2749999999
2006-07-19,PROTECTPUT,1018855.2749999999
2006-07-20,PROTECTPUT,1011803.2749999999
2006-07-21,PROTECTPUT,1004308.475
2006-07-24,PROTECTPUT,1018740.475
2006-07-25,PROTECTPUT,1021505.475
2006-07-26,PROTECTPUT,1022453.475
2006-07-27,PROTECTPUT,1021702.975
2006-07-28,PROTECTPUT,1030748.475
2006-07-31,PROTECTPUT,1029721.475
2006-08-01,PROTECTPUT,1024744.475
2006-08-02,PROTECTPUT,1030945.9750000001
2006-08-03,PROTECTPUT,1033631.9749999999
2006-08-04,PROTECTPUT,1031696.4749999999
2006-08-07,PROTECTPUT,1029326.475
2006-08-08,PROTECTPUT,1025455.475
2006-08-09,PROTECTPUT,1022058.475
2006-08-10,PROTECTPUT,1024744.475
2006-08-11,PROTECTPUT,1021900.475
2006-08-14,PROTECTPUT,1022690.475
2006-08-15,PROTECTPUT,1034698.475
2006-08-16,PROTECTPUT,1043151.4749999999
2006-08-17,PROTECTPUT,1045758.475
2006-08-18,PROTECTPUT,1050733.5
2006-08-21,PROTECTPUT,1046506.9999999999
2006-08-22,PROTECTPUT,1046626.9999999999
2006-08-23,PROTECTPUT,1044146.9999999998
2006-08-24,PROTECTPUT,1043066.9999999999
2006-08-25,PROTECTPUT,1043946.9999999999
2006-08-28,PROTECTPUT,1047906.9999999999
2006-08-29,PROTECTPUT,1048707
2006-08-30,PROTECTPUT,1049347
2006-08-31,PROTECTPUT,1049186.9999999998
2006-09-01,PROTECTPUT,1055027
2006-09-05,PROTECTPUT,1056827
2006-09-06,PROTECTPUT,1047946.9999999998
2006-09-07,PROTECTPUT,1042946.9999999999
2006-09-08,PROTECTPUT,1045306.9999999999
2006-09-11,PROTECTPUT,1046346.9999999999
2006-09-12,PROTECTPUT,1056187
2006-09-13,PROTECTPUT,1060427
2006-09-14,PROTECTPUT,1060507
2006-09-15,PROTECTPUT,1062733
2006-09-18,PROTECTPUT,1063773
2006-09-19,PROTECTPUT,1061533
2006-09-20,PROTECTPUT,1065733
2006-09-21,PROTECTPUT,1062013
2006-09-22,PROTECTPUT,1059013
2006-09-25,PROTECTPUT,1065293
2006-09-26,PROTECTPUT,1072893
2006-09-27,PROTECTPUT,1074173
2006-09-28,PROTECTPUT,1073773
2006-09-29,PROTECTPUT,1072693
2006-10-02,PROTECTPUT,1068893
2006-10-03,PROTECTPUT,1070733
2006-10-04,PROTECTPUT,1082813
2006-10-05,PROTECTPUT,1084493
2006-10-06,PROTECTPUT,1083133
2006-10-09,PROTECTPUT,1083573
2006-10-10,PROTECTPUT,1084813
2006-10-11,PROTECTPUT,1083533
2006-10-12,PROTECTPUT,1092893
2006-10-13,PROTECTPUT,1095693
2006-10-16,PROTECTPUT,1097373
2006-10-17,PROTECTPUT,1093933
2006-10-18,PROTECTPUT,1095373
2006-10-19,PROTECTPUT,1097133
2006-10-20,PROTECTPUT,1097143
2006-10-23,PROTECTPUT,1101583
2006-10-24,PROTECTPUT,1104229.5
2006-10-25,PROTECTPUT,1107547.5
2006-10-26,PROTECTPUT,1110747
2006-10-27,PROTECTPUT,1104071.5
2006-10-30,PROTECTPUT,1103281.5
2006-10-31,PROTECTPUT,1102728.5
2006-11-01,PROTECTPUT,1096171.5
2006-11-02,PROTECTPUT,1095342
2006-11-03,PROTECTPUT,1093051
2006-11-06,PROTECTPUT,1104624.5
2006-11-07,PROTECTPUT,1108811.5
2006-11-08,PROTECTPUT,1110786.5
2006-11-09,PROTECTPUT,1105019.5
2006-11-10,PROTECTPUT,1105493.5
2006-11-13,PROTECTPUT,1108179.5
2006-11-14,PROTECTPUT,1116395.5
2006-11-15,PROTECTPUT,1119555.5
2006-11-16,PROTECTPUT,1122399.5
2006-11-17,PROTECTPUT,1122474.5499999998
2006-11-20,PROTECTPUT,1122711.5499999998
2006-11-21,PROTECTPUT,1122040.0499999998
2006-11-22,PROTECTPUT,1123857.0499999998
2006-11-24,PROTECTPUT,1119749.0499999998
2006-11-27,PROTECTPUT,1107464.5499999998
2006-11-28,PROTECTPUT,1110624.5499999998
2006-11-29,PROTECTPUT,1120302.0499999998
2006-11-30,PROTECTPUT,1122158.5499999998
2006-12-01,PROTECTPUT,1118524.5499999998
2006-12-04,PROTECTPUT,1125990.0499999998
2006-12-05,PROTECTPUT,1130611.5499999998
2006-12-06,PROTECTPUT,1129466.05
2006-12-07,PROTECTPUT,1124963.0499999998
2006-12-08,PROTECTPUT,1128399.5499999998
2006-12-11,PROTECTPUT,1129861.05
2006-12-12,PROTECTPUT,1129979.5499999998
2006-12-13,PROTECTPUT,1129782.0499999998
2006-12-14,PROTECTPUT,1140249.5499999998
2006-12-15,PROTECTPUT,1139524.7249999999
2006-12-18,PROTECTPUT,1136443.7249999999
2006-12-19,PROTECTPUT,1138203.7249999999
2006-12-20,PROTECTPUT,1137563.7249999999
2006-12-21,PROTECTPUT,1133803.7249999999
2006-12-22,PROTECTPUT,1128043.7249999999
2006-12-26,PROTECTPUT,1132883.7249999999
2006-12-27,PROTECTPUT,1139123.7249999999
2006-12-28,PROTECTPUT,1136923.7249999999
2006-12-29,PROTECTPUT,1132803.7249999999
2007-01-03,PROTECTPUT,1130603.7249999999
2007-01-04,PROTECTPUT,1132203.7249999999
2007-01-05,PROTECTPUT,1124363.7249999999
2007-01-08,PROTECTPUT,1128363.7249999999
2007-01-09,PROTECTPUT,1127403.7249999999
2007-01-10,PROTECTPUT,1130563.7249999999
2007-01-11,PROTECTPUT,1134923.7249999999
2007-01-12,PROTECTPUT,1143163.7249999999
2007-01-16,PROTECTPUT,1140923.7249999999
2007-01-17,PROTECTPUT,1141403.7249999999
2007-01-18,PROTECTPUT,1137563.7249999999
2007-01-19,PROTECTPUT,1139569.7249999999
2007-01-22,PROTECTPUT,1136249.7249999999
2007-01-23,PROTECTPUT,1139009.7249999999
2007-01-24,PROTECTPUT,1147409.7249999999
2007-01-25,PROTECTPUT,1135089.7249999999
2007-01-26,PROTECTPUT,1133849.7249999999
2007-01-29,PROTECTPUT,1133209.7249999999
2007-01-30,PROTECTPUT,1138329.7249999999
2007-01-31,PROTECTPUT,1145209.7249999999
2007-02-01,PROTECTPUT,1151889.7249999999
2007-02-02,PROTECTPUT,1153489.7249999999
2007-02-05,PROTECTPUT,1153809.7249999999
2007-02-06,PROTECTPUT,1154129.7249999999
2007-02-07,PROTECTPUT,1156289.7249999999
2007-02-08,PROTECTPUT,1154769.7249999999
2007-02-09,PROTECTPUT,1146329.7249999999
2007-02-12,PROTECTPUT,1142609.7249999999
2007-02-13,PROTECTPUT,1151889.7249999999
2007-02-14,PROTECTPUT,1159489.7249999999
2007-02-15,PROTECTPUT,1161009.7249999999
2007-02-16,PROTECTPUT,1160221.7249999999
2007-02-20,PROTECTPUT,1162101.7249999999
2007-02-21,PROTECTPUT,1161627.7249999999
2007-02-22,PROTECTPUT,1159178.7249999999
2007-02-23,PROTECTPUT,1155070.7249999999
2007-02-26,PROTECTPUT,1154043.7249999999
2007-02-27,PROTECTPUT,1129198.2249999999
2007-02-28,PROTECTPUT,1132990.2249999999
2007-03-01,PROTECTPUT,1130857.2249999999
2007-03-02,PROTECTPUT,1126591.2249999999
2007-03-05,PROTECTPUT,1123668.2249999999
2007-03-06,PROTECTPUT,1126433.2249999999
2007-03-07,PROTECTPUT,1125722.2249999999
2007-03-08,PROTECTPUT,1128526.7249999999
2007-03-09,PROTECTPUT,1127460.2249999999
2007-03-12,PROTECTPUT,1127144.2249999999
2007-03-13,PROTECTPUT,1122483.2249999999
2007-03-14,PROTECTPUT,1122917.7249999999
2007-03-15,PROTECTPUT,1122838.7249999999
2007-03-16,PROTECTPUT,1122795.275
2007-03-19,PROTECTPUT,1119042.775
2007-03-20,PROTECTPUT,1123202.775
2007-03-21,PROTECTPUT,1139962.775
2007-03-22,PROTECTPUT,1139282.775
2007-03-23,PROTECTPUT,1140762.775
2007-03-26,PROTECTPUT,1138842.775
2007-03-27,PROTECTPUT,1136322.775
2007-03-28,PROTECTPUT,1129202.775
2007-03-29,PROTECTPUT,1130002.775
2007-03-30,PROTECTPUT,1129642.775
2007-04-02,PROTECTPUT,1130522.775
2007-04-03,PROTECTPUT,1142162.775
2007-04-04,PROTECTPUT,1143042.775
2007-04-05,PROTECTPUT,1146162.775
2007-04-09,PROTECTPUT,1147562.775
2007-04-10,PROTECTPUT,1148922.775
2007-04-11,PROTECTPUT,1144402.775
2007-04-12,PROTECTPUT,1149122.775
2007-04-13,PROTECTPUT,1154402.775
2007-04-16,PROTECTPUT,1165442.775
2007-04-17,PROTECTPUT,1168562.775
2007-04-18,PROTECTPUT,1170002.775
2007-04-19,PROTECTPUT,1169682.775
2007-04-20,PROTECTPUT,1180560.775
2007-04-23,PROTECTPUT,1176480.775
2007-04-24,PROTECTPUT,1176757.275
2007-04-25,PROTECTPUT,1186513.775
2007-04-26,PROTECTPUT,1187264.275
2007-04-27,PROTECTPUT,1186118.775
2007-04-30,PROTECTPUT,1177902.775
2007-05-01,PROTECTPUT,1179917.275
2007-05-02,PROTECTPUT,1185802.775
2007-05-03,PROTECTPUT,1191806.775
2007-05-04,PROTECTPUT,1195717.275
2007-05-07,PROTECTPUT,1195756.775
2007-05-08,PROTECTPUT,1194176.775
2007-05-09,PROTECTPUT,1197020.775
2007-05-10,PROTECTPUT,1185131.275
2007-05-11,PROTECTPUT,1194650.775
2007-05-14,PROTECTPUT,1192043.775
2007-05-15,PROTECTPUT,1191964.775
2007-05-16,PROTECTPUT,1200101.775
2007-05-17,PROTECTPUT,1197731.775
2007-05-18,PROTECTPUT,1207905
2007-05-21,PROTECTPUT,1207075.5
2007-05-22,PROTECTPUT,1205930
2007-05-23,PROTECTPUT,1205890.5
2007-05-24,PROTECTPUT,1197358.5
2007-05-25,PROTECTPUT,1200360.5
2007-05-29,PROTECTPUT,1203323
2007-05-30,PROTECTPUT,1211539
2007-05-31,PROTECTPUT,1210275
2007-06-01,PROTECTPUT,1215489
2007-06-04,PROTECTPUT,1215449.5
2007-06-05,PROTECTPUT,1210828
2007-06-06,PROTECTPUT,1199570.5
2007-06-07,PROTECTPUT,1183652
2007-06-08,PROTECTPUT,1192855.5
2007-06-11,PROTECTPUT,1193724.5
2007-06-12,PROTECTPUT,1183652
2007-06-13,PROTECTPUT,1197398
2007-06-14,PROTECTPUT,1204271
2007-06-15,PROTECTPUT,1210843.7999999998
2007-06-18,PROTECTPUT,1208434.2999999998
2007-06-19,PROTECTPUT,1210448.7999999998
2007-06-20,PROTECTPUT,1197966.7999999998
2007-06-21,PROTECTPUT,1202430.2999999998
2007-06-22,PROTECTPUT,1195675.7999999998
2007-06-25,PROTECTPUT,1191172.7999999998
2007-06-26,PROTECTPUT,1183944.2999999998
2007-06-27,PROTECTPUT,1192120.7999999998
2007-06-28,PROTECTPUT,1191567.7999999998
2007-06-29,PROTECTPUT,1192555.2999999998
2007-07-02,PROTECTPUT,1198954.2999999998
2007-07-03,PROTECTPUT,1202114.2999999998
2007-07-05,PROTECTPUT,1200652.7999999998
2007-07-06,PROTECTPUT,1205590.2999999998
2007-07-09,PROTECTPUT,1206143.2999999998
2007-07-10,PROTECTPUT,1192871.2999999998
2007-07-11,PROTECTPUT,1198954.2999999998
2007-07-12,PROTECTPUT,1215346.7999999998
2007-07-13,PROTECTPUT,1218388.2999999998
2007-07-16,PROTECTPUT,1218230.2999999998
2007-07-17,PROTECTPUT,1217203.2999999998
2007-07-18,PROTECTPUT,1214991.2999999998
2007-07-19,PROTECTPUT,1219731.2999999998
2007-07-20,PROTECTPUT,1207034.025
2007-07-23,PROTECTPUT,1208574.525
2007-07-24,PROTECTPUT,1193793.525
2007-07-25,PROTECTPUT,1195236.525
2007-07-26,PROTECTPUT,1179324.525
2007-07-27,PROTECTPUT,1160526.525
2007-07-30,PROTECTPUT,1174332.525
2007-07-31,PROTECTPUT,1168794.525
2007-08-01,PROTECTPUT,1182522.525
2007-08-02,PROTECTPUT,1175268.525
2007-08-03,PROTECTPUT,1169028.525
2007-08-06,PROTECTPUT,1164816.525
2007-08-07,PROTECTPUT,1172694.525
2007-08-08,PROTECTPUT,1181157.525
2007-08-09,PROTECTPUT,1165830.525
2007-08-10,PROTECTPUT,1161696.525
2007-08-13,PROTECTPUT,1162632.525
2007-08-14,PROTECTPUT,1164036.525
2007-08-15,PROTECTPUT,1162710.525
2007-08-16,PROTECTPUT,1165908.525
2007-08-17,PROTECTPUT,1162160.625
2007-08-20,PROTECTPUT,1158455.625
2007-08-21,PROTECTPUT,1158975.625
2007-08-22,PROTECTPUT,1167135.625
2007-08-23,PROTECTPUT,1165695.625
2007-08-24,PROTECTPUT,1176375.625
2007-08-27,PROTECTPUT,1167535.625
2007-08-28,PROTECTPUT,1148895.625
2007-08-29,PROTECTPUT,1164655.625
2007-08-30,PROTECTPUT,1162935.625
2007-08-31,PROTECTPUT,1171055.625
2007-09-04,PROTECTPUT,1178775.625
2007-09-05,PROTECTPUT,1170455.625
2007-09-06,PROTECTPUT,1171775.625
2007-09-07,PROTECTPUT,1158095.625
2007-09-10,PROTECTPUT,1155855.625
2007-09-11,PROTECTPUT,1165255.625
2007-09-12,PROTECTPUT,1167295.625
2007-09-13,PROTECTPUT,1174815.625
2007-09-14,PROTECTPUT,1176935.625
2007-09-17,PROTECTPUT,1167735.625
2007-09-18,PROTECTPUT,1200615.625
2007-09-19,PROTECTPUT,1207815.625
2007-09-20,PROTECTPUT,1199175.625
2007-09-21,PROTECTPUT,1202143.625
2007-09-24,PROTECTPUT,1199503.625
2007-09-25,PROTECTPUT,1196738.625
2007-09-26,PROTECTPUT,1201083.625
2007-09-27,PROTECTPUT,1206218.625
2007-09-28,PROTECTPUT,1203295.625
2007-10-01,PROTECTPUT,1214197.625
2007-10-02,PROTECTPUT,1212499.125
2007-10-03,PROTECTPUT,1210010.625
2007-10-04,PROTECTPUT,1211353.625
2007-10-05,PROTECTPUT,1224112.125
2007-10-08,PROTECTPUT,1217397.125
2007-10-09,PROTECTPUT,1228259.625
2007-10-10,PROTECTPUT,1226205.625
2007-10-11,PROTECTPUT,1220754.625
2007-10-12,PROTECTPUT,1226837.625
2007-10-15,PROTECTPUT,1216528.125
2007-10-16,PROTECTPUT,1206732.125
2007-10-17,PROTECTPUT,1210168.625
2007-10-18,PROTECTPUT,1205547.125
2007-10-19,PROTECTPUT,1173525.66
2007-10-22,PROTECTPUT,1176883.16
2007-10-23,PROTECTPUT,1183081.66
2007-10-24,PROTECTPUT,1181387.66
2007-10-25,PROTECTPUT,1184005.66
2007-10-26,PROTECTPUT,1194362.16
2007-10-29,PROTECTPUT,1197249.66
2007-10-30,PROTECTPUT,1190358.16
2007-10-31,PROTECTPUT,1199636.66
2007-11-01,PROTECTPUT,1177422.16
2007-11-02,PROTECTPUT,1176382.66
2007-11-05,PROTECTPUT,1169067.66
2007-11-06,PROTECTPUT,1180463.66
2007-11-07,PROTECTPUT,1156940.16
2007-11-08,PROTECTPUT,1150356.66
2007-11-09,PROTECTPUT,1139422.66
2007-11-12,PROTECTPUT,1131799.66
2007-11-13,PROTECTPUT,1150934.16
2007-11-14,PROTECTPUT,1147276.66
2007-11-15,PROTECTPUT,1133378.16
2007-11-16,PROTECTPUT,1129049.605
2007-11-19,PROTECTPUT,1117538.105
2007-11-20,PROTECTPUT,1121165.105
2007-11-21,PROTECTPUT,1105643.105
2007-11-23,PROTECTPUT,1117538.105
2007-11-26,PROTECTPUT,1102484.105
2007-11-27,PROTECTPUT,1107281.105
2007-11-28,PROTECTPUT,1132436.105
2007-11-29,PROTECTPUT,1132085.105
2007-11-30,PROTECTPUT,1140548.105
2007-12-03,PROTECTPUT,1133177.105
2007-12-04,PROTECTPUT,1123895.105
2007-12-05,PROTECTPUT,1139768.105
2007-12-06,PROTECTPUT,1154705.105
2007-12-07,PROTECTPUT,1154354.105
2007-12-10,PROTECTPUT,1162739.105
2007-12-11,PROTECTPUT,1132553.105
2007-12-12,PROTECTPUT,1142264.105
2007-12-13,PROTECTPUT,1139300.105
2007-12-14,PROTECTPUT,1125026.105
2007-12-17,PROTECTPUT,1114184.105
2007-12-18,PROTECTPUT,1113833.105
2007-12-19,PROTECTPUT,1113560.105
2007-12-20,PROTECTPUT,1120697.105
2007-12-21,PROTECTPUT,1136732.735
2007-12-24,PROTECTPUT,1142231.735
2007-12-26,PROTECTPUT,1143561.735
2007-12-27,PROTECTPUT,1132921.735
2007-12-28,PROTECTPUT,1130565.735
2007-12-31,PROTECTPUT,1124941.735
2008-01-02,PROTECTPUT,1118405.735
2008-01-03,PROTECTPUT,1116809.735
2008-01-04,PROTECTPUT,1104573.735
2008-01-07,PROTECTPUT,1099861.735
2008-01-08,PROTECTPUT,1097923.735
2008-01-09,PROTECTPUT,1097999.735
2008-01-10,PROTECTPUT,1098911.735
2008-01-11,PROTECTPUT,1097087.735
2008-01-14,PROTECTPUT,1097125.735
2008-01-15,PROTECTPUT,1096099.735
2008-01-16,PROTECTPUT,1093135.7349999999
2008-01-17,PROTECTPUT,1095415.735
2008-01-18,PROTECTPUT,1094445.975
2008-01-22,PROTECTPUT,1100259.975
2008-01-23,PROTECTPUT,1117316.475
2008-01-24,PROTECTPUT,1123665.975
2008-01-25,PROTECTPUT,1110966.975
2008-01-28,PROTECTPUT,1123333.975
2008-01-29,PROTECTPUT,1127940.475
2008-01-30,PROTECTPUT,1120013.975
2008-01-31,PROTECTPUT,1137609.975
2008-02-01,PROTECTPUT,1153213.975
2008-02-04,PROTECTPUT,1139062.475
2008-02-05,PROTECTPUT,1111506.475
2008-02-06,PROTECTPUT,1103455.475
2008-02-07,PROTECTPUT,1108891.975
2008-02-08,PROTECTPUT,1100965.475
2008-02-11,PROTECTPUT,1104368.475
2008-02-12,PROTECTPUT,1113913.475
2008-02-13,PROTECTPUT,1124952.475
2008-02-14,PROTECTPUT,1114867.975
2008-02-15,PROTECTPUT,1114233.0250000001
2008-02-19,PROTECTPUT,1114980.0250000001
2008-02-20,PROTECTPUT,1115390.0250000001
2008-02-21,PROTECTPUT,1109322.0250000001
2008-02-22,PROTECTPUT,1112479.0250000001
2008-02-25,PROTECTPUT,1120884.0250000001
2008-02-26,PROTECTPUT,1126501.0250000001
2008-02-27,PROTECTPUT,1125722.0250000001
2008-02-28,PROTECTPUT,1116661.0250000001
2008-02-29,PROTECTPUT,1101040.0250000001
2008-03-03,PROTECTPUT,1097309.0250000001
2008-03-04,PROTECTPUT,1093291.0250000001
2008-03-05,PROTECTPUT,1096325.0250000001
2008-03-06,PROTECTPUT,1084886.0250000001
2008-03-07,PROTECTPUT,1076686.0250000001
2008-03-10,PROTECTPUT,1072299.0250000001
2008-03-11,PROTECTPUT,1085460.0250000001
2008-03-12,PROTECTPUT,1080171.0250000001
2008-03-13,PROTECTPUT,1080499.0250000001
2008-03-14,PROTECTPUT,1080171.0250000001
2008-03-17,PROTECTPUT,1070249.0250000001
2008-03-18,PROTECTPUT,1085706.0250000001
2008-03-19,PROTECTPUT,1069101.0250000001
2008-03-20,PROTECTPUT,1072494.185
2008-03-24,PROTECTPUT,1086147.185
2008-03-25,PROTECTPUT,1086739.685
2008-03-26,PROTECTPUT,1075640.185
2008-03-27,PROTECTPUT,1072954.185
2008-03-28,PROTECTPUT,1064303.685
2008-03-31,PROTECTPUT,1066239.185
2008-04-01,PROTECTPUT,1093928.685
2008-04-02,PROTECTPUT,1094402.685
2008-04-03,PROTECTPUT,1096693.685
2008-04-04,PROTECTPUT,1094639.685
2008-04-07,PROTECTPUT,1094679.185
2008-04-08,PROTECTPUT,1093336.185
2008-04-09,PROTECTPUT,1085673.185
2008-04-10,PROTECTPUT,1086621.185
2008-04-11,PROTECTPUT,1067305.685
2008-04-14,PROTECTPUT,1063197.685
2008-04-15,PROTECTPUT,1064540.685
2008-04-16,PROTECTPUT,1092506.685
2008-04-17,PROTECTPUT,1093968.185
2008-04-18,PROTECTPUT,1105043.985
2008-04-21,PROTECTPUT,1105201.985
2008-04-22,PROTECTPUT,1101449.485
2008-04-23,PROTECTPUT,1099237.485
2008-04-24,PROTECTPUT,1101765.485
2008-04-25,PROTECTPUT,1109546.985
2008-04-28,PROTECTPUT,1109072.985
2008-04-29,PROTECTPUT,1105596.985
2008-04-30,PROTECTPUT,1099671.985
2008-05-01,PROTECTPUT,1118315.985
2008-05-02,PROTECTPUT,1120369.985
2008-05-05,PROTECTPUT,1115037.485
2008-05-06,PROTECTPUT,1123885.485
2008-05-07,PROTECTPUT,1105241.485
2008-05-08,PROTECTPUT,1101804.985
2008-05-09,PROTECTPUT,1099750.985
2008-05-12,PROTECTPUT,1110850.485
2008-05-13,PROTECTPUT,1110889.985
2008-05-14,PROTECTPUT,1113141.485
2008-05-15,PROTECTPUT,1126926.985
2008-05-16,PROTECTPUT,1127687.36
2008-05-19,PROTECTPUT,1129543.86
2008-05-20,PROTECTPUT,1123303.86
2008-05-21,PROTECTPUT,1111252.86
2008-05-22,PROTECTPUT,1109731.86
2008-05-23,PROTECTPUT,1103101.86
2008-05-27,PROTECTPUT,1105207.86
2008-05-28,PROTECTPUT,1107001.86
2008-05-29,PROTECTPUT,1109380.86
2008-05-30,PROTECTPUT,1110901.86
2008-06-02,PROTECTPUT,1103920.86
2008-06-03,PROTECTPUT,1100332.86
2008-06-04,PROTECTPUT,1099591.86
2008-06-05,PROTECTPUT,1111291.86
2008-06-06,PROTECTPUT,1094911.86
2008-06-09,PROTECTPUT,1093975.86
2008-06-10,PROTECTPUT,1091791.86
2008-06-11,PROTECTPUT,1086916.86
2008-06-12,PROTECTPUT,1087774.86
2008-06-13,PROTECTPUT,1088476.86
2008-06-16,PROTECTPUT,1088164.86
2008-06-17,PROTECTPUT,1087540.86
2008-06-18,PROTECTPUT,1086604.86
2008-06-19,PROTECTPUT,1085590.8599999999
2008-06-20,PROTECTPUT,1086025.32
2008-06-23,PROTECTPUT,1084699.32
2008-06-24,PROTECTPUT,1082813.32
